panid	units	On	Sdate	Zon	A0_5	A6_18	A19_65	A65	Gen	FS	ABS	C_Dis	MFSD	price1	price2	price3	price4	price5	price6	price7	price8	br1	br2	br3	br4	br5	br6	br7	br8	NP
944	0	0	15835	1	1	1	2	0	0	4	51.12	0.1	0.1	0.66	1.06	2.16	1.39	0.91	0.73	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15837	1	1	1	2	0	0	4	51.12	0.1	0.1	0.66	1.06	2.16	1.39	0.91	0.73	2.22	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15839	1	1	1	2	0	0	4	51.12	0.1	0.1	0.66	1.06	2.16	1.39	0.91	0.73	2.22	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15840	1	1	1	2	0	0	4	51.12	0.1	0.1	0.66	1.06	2.16	1.39	0.91	0.73	2.22	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15841	1	1	1	2	0	0	4	51.12	0.1	0.1	0.66	1.06	2.16	1.39	0.91	0.73	2.22	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15849	1	1	1	2	0	0	4	51.12	0.1	0.1	0.66	1.06	2.16	1.39	0.91	0.76	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15853	1	1	1	2	0	0	4	51.12	0.1	0.1	0.66	1.06	2.16	1.45	0.91	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15856	1	1	1	2	0	0	4	51.12	0.1	0.1	0.66	1.06	2.16	1.45	0.91	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	1	15858	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
944	0	0	15870	1	1	1	2	0	0	4	51.12	0.1	0.1	0.68	1.06	2.16	1.39	0.91	0.65	2.16	2.19	0	0	0	0	0	0	0	0	1
944	0	1	15876	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
944	0	1	15891	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	1.11	1.99	1.39	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
944	0	0	15896	1	1	1	2	0	0	4	51.12	0.1	0.1	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15902	1	1	1	2	0	0	4	51.12	0.1	0.1	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	1	15905	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
944	0	0	15909	1	1	1	2	0	0	4	51.12	0.1	0.1	0.68	0.99	1.99	1.39	0.86	0.69	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	1	15916	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	0.99	2.09	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
944	0	0	15928	1	1	1	2	0	0	4	51.12	0.1	0.1	0.68	1.06	2.09	1.39	0.91	0.65	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	0	15956	1	1	1	2	0	0	4	51.12	0.1	0.1	0.68	1.06	2.16	1.39	0.59	0.71	2.16	2.49	0	0	0	0	0	0	0	0	1
944	0	1	15957	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
944	0	1	15965	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
944	0	1	15974	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
944	0	1	15982	3	1	1	2	0	0	4	51.12	0.1	0.1	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
944	2	1	15993	3	1	1	2	0	0	4	51.12	0.1	0.1	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	1	0	0	0	0	0
944	1	1	16009	3	1	1	2	0	0	4	51.12	0.1	0.1	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	1	0	0	0	0	0
944	0	0	16012	1	1	1	2	0	0	4	51.12	0.1	0.1	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
944	0	1	16017	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
944	0	0	16024	1	1	1	2	0	0	4	51.12	0.1	0.1	0.68	1.06	2.16	1.39	0.91	0.69	2.16	2.19	0	0	0	0	0	0	0	0	1
944	0	1	16029	3	1	1	2	0	0	4	51.12	0.1	0.1	0.71	0.99	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	15680	1	0	0	1	0	1	1	16.56	0.6	1.3	0.68	1.06	2.16	1.35	0.97	0.65	2.16	2.35	0	0	0	0	0	0	0	0	1
950	0	0	15681	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.12	1.41	1.00	0.65	2.12	2.45	0	0	0	0	0	0	0	0	1
950	0	0	15697	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
950	0	0	15705	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
950	0	0	15707	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
950	0	0	15709	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
950	0	0	15720	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
950	0	0	15730	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
950	0	0	15747	2	0	0	1	0	1	1	16.56	0.6	1.3	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15758	2	0	0	1	0	1	1	16.56	0.6	1.3	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15779	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15782	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15786	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15792	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15798	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.41	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	15803	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	15827	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.84	0.81	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	15840	2	0	0	1	0	1	1	16.56	0.6	1.3	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15842	2	0	0	1	0	1	1	16.56	0.6	1.3	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15849	2	0	0	1	0	1	1	16.56	0.6	1.3	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15852	2	0	0	1	0	1	1	16.56	0.6	1.3	0.66	1.11	2.22	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15855	2	0	0	1	0	1	1	16.56	0.6	1.3	0.66	1.11	2.22	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15860	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	15861	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	15881	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
950	1	0	15884	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	1	0	0
950	0	0	15891	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	1.99	1.39	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15898	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15905	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15912	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15914	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	2.09	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15918	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	2.09	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15931	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.09	1.45	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15953	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15967	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15974	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15975	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	1	15975	3	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	15979	2	0	0	1	0	1	1	16.56	0.6	1.3	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	16003	2	0	0	1	0	1	1	16.56	0.6	1.3	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
950	0	0	16015	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	16017	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	16019	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	16023	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
950	0	0	16031	2	0	0	1	0	1	1	16.56	0.6	1.3	0.71	0.99	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
952	0	0	15688	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
952	1	0	15694	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	1	0	0	0	0	0	0
952	0	0	15702	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
952	0	0	15715	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
952	0	0	15722	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
952	0	1	15729	3	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
952	0	0	15744	2	0	1	3	0	0	4	90.18	0.8	4.2	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.45	0	0	0	0	0	0	0	0	1
952	2	1	15761	3	0	1	3	0	0	4	90.18	0.8	4.2	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	1	0	0	0	0	0	0
952	2	1	15791	3	0	1	3	0	0	4	90.18	0.8	4.2	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	1	0	0	0	0	0	0
952	0	0	15800	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.41	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
952	0	0	15812	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
952	2	1	15820	3	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	1	0	0	0	0	0	0
952	1	0	15834	2	0	1	3	0	0	4	90.18	0.8	4.2	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	1	0	0	0	0	0	0
952	2	1	15848	3	0	1	3	0	0	4	90.18	0.8	4.2	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	1	0	0	0	0	0	0
952	0	0	15862	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
952	1	0	15876	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	1	0	0	0	0	0	0
952	2	1	15886	3	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	1.99	1.39	0.86	0.71	2.22	2.55	0	0	1	0	0	0	0	0	0
952	0	0	15895	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
952	0	0	15897	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
952	2	1	15919	3	0	1	3	0	0	4	90.18	0.8	4.2	0.71	0.99	2.09	1.45	0.94	0.71	2.22	2.55	0	0	1	0	0	0	0	0	0
952	2	1	15919	3	0	1	3	0	0	4	90.18	0.8	4.2	0.71	0.99	2.09	1.45	0.94	0.71	2.22	2.55	0	0	1	0	0	0	0	0	0
952	0	0	15954	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
952	0	0	15964	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
952	0	0	15973	2	0	1	3	0	0	4	90.18	0.8	4.2	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
952	2	1	15977	3	0	1	3	0	0	4	90.18	0.8	4.2	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	1	0	0	0	0	0	0
952	2	1	15977	3	0	1	3	0	0	4	90.18	0.8	4.2	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	1	0	0	0	0
952	0	1	16003	3	0	1	3	0	0	4	90.18	0.8	4.2	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
952	0	1	16034	3	0	1	3	0	0	4	90.18	0.8	4.2	0.65	0.99	2.22	1.45	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15678	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.12	1.41	1.00	0.65	2.12	2.45	0	0	0	0	0	0	0	0	1
957	1	0	15685	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	1	0
957	0	0	15687	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15714	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15716	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15719	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15729	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15730	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15733	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15734	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15740	2	1	0	2	0	0	3	18.77	0.1	3	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15744	2	1	0	2	0	0	3	18.77	0.1	3	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.45	0	0	0	0	0	0	0	0	1
957	0	0	15746	2	1	0	2	0	0	3	18.77	0.1	3	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15750	2	1	0	2	0	0	3	18.77	0.1	3	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15762	2	1	0	2	0	0	3	18.77	0.1	3	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15775	2	1	0	2	0	0	3	18.77	0.1	3	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15783	2	1	0	2	0	0	3	18.77	0.1	3	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15798	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.41	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
957	0	0	15803	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
957	0	0	15825	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.45	0.84	0.81	2.22	2.19	0	0	0	0	0	0	0	0	1
957	0	0	15842	2	1	0	2	0	0	3	18.77	0.1	3	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15848	2	1	0	2	0	0	3	18.77	0.1	3	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
957	1	0	15851	2	1	0	2	0	0	3	18.77	0.1	3	0.66	1.11	2.22	1.45	0.94	0.71	2.22	2.55	0	0	0	0	0	0	0	1	0
957	0	0	15860	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
957	0	0	15872	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
957	0	0	15874	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
957	0	0	15881	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	0	0	0	0	0	1
957	0	0	15888	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	1.99	1.39	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15895	2	1	0	2	0	0	3	18.77	0.1	3	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15900	2	1	0	2	0	0	3	18.77	0.1	3	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15902	2	1	0	2	0	0	3	18.77	0.1	3	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15910	2	1	0	2	0	0	3	18.77	0.1	3	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15912	2	1	0	2	0	0	3	18.77	0.1	3	0.71	0.99	1.99	1.45	0.86	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15965	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.45	0.45	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15973	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.45	0.59	0.71	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15977	2	1	0	2	0	0	3	18.77	0.1	3	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15981	2	1	0	2	0	0	3	18.77	0.1	3	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15982	2	1	0	2	0	0	3	18.77	0.1	3	0.59	0.99	2.22	1.45	0.89	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	15985	2	1	0	2	0	0	3	18.77	0.1	3	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	16009	2	1	0	2	0	0	3	18.77	0.1	3	0.59	0.99	2.22	1.39	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	16012	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
957	1	0	16019	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	1	0
957	1	0	16024	2	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	1	0
957	0	1	16024	3	1	0	2	0	0	3	18.77	0.1	3	0.71	1.11	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	0	1
957	1	0	16028	2	1	0	2	0	0	3	18.77	0.1	3	0.71	0.99	2.22	1.45	0.94	0.71	2.22	2.19	0	0	0	0	0	0	0	1	0
957	1	0	16033	2	1	0	2	0	0	3	18.77	0.1	3	0.65	0.99	2.22	1.45	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	1	0
957	0	0	16034	2	1	0	2	0	0	3	18.77	0.1	3	0.65	0.99	2.22	1.45	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
957	0	0	16036	2	1	0	2	0	0	3	18.77	0.1	3	0.65	0.99	2.22	1.45	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	0	1
957	1	0	16038	2	1	0	2	0	0	3	18.77	0.1	3	0.65	0.99	2.22	1.45	0.94	0.65	2.22	2.55	0	0	0	0	0	0	0	1	0
958	0	0	15688	2	0	0	1	0	1	1	183.05	1.3	4.1	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	0	0	0	0	0	1
958	2	0	15695	2	0	0	1	0	1	1	183.05	1.3	4.1	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	1	0	0	0	0	0
958	1	0	15710	2	0	0	1	0	1	1	183.05	1.3	4.1	0.71	1.11	2.22	1.35	1.00	0.81	2.22	2.45	0	0	0	1	0	0	0	0	0
958	1	1	15716	3	0	0	1	0	1	1	183.05	1.3	4.1	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	1	0	0	0	0	0
958	2	1	15730	3	0	0	1	0	1	1	183.05	1.3	4.1	0.71	1.11	2.22	1.41	1.00	0.81	2.22	2.45	0	0	0	1	0	0	0	0	0
958	0	0	15741	2	0	0	1	0	1	1	183.05	1.3	4.1	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.45	0	0	0	0	0	0	0	0	1
958	2	1	15758	3	0	0	1	0	1	1	183.05	1.3	4.1	0.66	0.99	1.99	1.35	1.00	0.69	2.22	2.55	0	0	0	1	0	0	0	0	0
958	0	0	15772	2	0	0	1	0	1	1	183.05	1.3	4.1	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
958	0	0	15793	2	0	0	1	0	1	1	183.05	1.3	4.1	0.71	0.99	2.22	1.41	0.94	0.81	2.22	2.55	0	0	0	0	0	0	0	0	1
958	0	0	15807	2	0	0	1	0	1	1	183.05	1.3	4.1	0.71	1.11	2.22	1.45	0.84	0.69	2.22	2.19	0	0	0	0	0	0	0	0	1
958	1	0	15835	2	0	0	1	0	1	1	183.05	1.3	4.1	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	1	0	0	0	0	0
958	0	0	15849	2	0	0	1	0	1	1	183.05	1.3	4.1	0.66	1.11	2.22	1.45	0.94	0.76	2.22	2.55	0	0	0	0	0	0	0	0	1
958	1	0	15863	2	0	0	1	0	1	1	183.05	1.3	4.1	0.71	1.11	2.22	1.39	0.94	0.65	2.22	2.19	0	0	0	1	0	0	0	0	0
